t_aruco,t_recorder,dt,roll,seg1,seg2,load1,load2,mp1x,mp1y,mp1z,mq1x,mq1y,mq1z,mq1w,mp2x,mp2y,mp2z,mq2x,mq2y,mq2z,mq2w,mp3x,mp3y,mp3z,mq3x,mq3y,mq3z,mq3w,mp4x,mp4y,mp4z,mq4x,mq4y,mq4z,mq4w,mp5x,mp5y,mp5z,mq5x,mq5y,mq5z,mq5w,mp6x,mp6y,mp6z,mq6x,mq6y,mq6z,mq6w,mp7x,mp7y,mp7z,mq7x,mq7y,mq7z,mq7w,mp8x,mp8y,mp8z,mq8x,mq8y,mq8z,mq8w,mp9x,mp9y,mp9z,mq9x,mq9y,mq9z,mq9w,mp10x,mp10y,mp10z,mq10x,mq10y,mq10z,mq10w,mp11x,mp11y,mp11z,mq11x,mq11y,mq11z,mq11w,mp12x,mp12y,mp12z,mq12x,mq12y,mq12z,mq12w,qIMU1x,qIMU1y,qIMU1z,qIMU1w,qIMU2x,qIMU2y,qIMU2z,qIMU2w,pCAMx,pCAMy,pCAMz,qCAMx,qCAMy,qCAMz,qCAMw,p1x,p1y,p1z,q1x,q1y,q1z,q1w,p2x,p2y,p2z,q2x,q2y,q2z,q2w,p3x,p3y,p3z,q3x,q3y,q3z,q3w,p4x,p4y,p4z,q4x,q4y,q4z,q4w,p5x,p5y,p5z,q5x,q5y,q5z,q5w,p6x,p6y,p6z,q6x,q6y,q6z,q6w,p7x,p7y,p7z,q7x,q7y,q7z,q7w,p8x,p8y,p8z,q8x,q8y,q8z,q8w,p9x,p9y,p9z,q9x,q9y,q9z,q9w,p10x,p10y,p10z,q10x,q10y,q10z,q10w,p11x,p11y,p11z,q11x,q11y,q11z,q11w,p12x,p12y,p12z,q12x,q12y,q12z,q12w,valid1,quality1,reason1,angle_jump1,pos_step1,valid2,quality2,reason2,angle_jump2,pos_step2,valid3,quality3,reason3,angle_jump3,pos_step3,valid4,quality4,reason4,angle_jump4,pos_step4,valid5,quality5,reason5,angle_jump5,pos_step5,valid6,quality6,reason6,angle_jump6,pos_step6,valid7,quality7,reason7,angle_jump7,pos_step7,valid8,quality8,reason8,angle_jump8,pos_step8,valid9,quality9,reason9,angle_jump9,pos_step9,valid10,quality10,reason10,angle_jump10,pos_step10,valid11,quality11,reason11,angle_jump11,pos_step11,valid12,quality12,reason12,angle_jump12,pos_step12
2.159336,2.156000,0.003336,179.87,52.75,19.96,320.110,-5.380,-0.236664,0.451198,-0.045378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.256664,0.451176,-0.065378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.276664,0.451153,-0.085378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.228541,0.438516,-0.109364,0.47876840,0.87794106,-0.00049800,0.00027157,-0.237709,0.421702,-0.109345,0.47876840,0.87794106,-0.00049800,0.00027157,-0.246878,0.404889,-0.109325,0.47876840,0.87794106,-0.00049800,0.00027157,-0.206878,0.404989,-0.021326,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.237709,0.421802,-0.021345,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.268541,0.438616,-0.021364,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.198755,0.392307,-0.085311,0.33818824,0.62060604,-0.33889252,0.62099011,-0.218755,0.392329,-0.065311,0.33818824,0.62060604,-0.33889252,0.62099011,-0.238755,0.392352,-0.045311,0.33818824,0.62060604,-0.33889252,0.62099011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.256470,0.377043,-0.004389,-0.02868636,-0.00087319,0.88862689,0.45773200,-0.310292,0.386326,0.009777,-0.03604508,0.01044054,0.89303483,0.44842004,-0.342904,0.407889,0.004776,-0.03356002,0.00636070,0.88986320,0.45494697,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,70.947,0.006594,1,1.000,interpolated,,,1,1.000,voted,70.983,0.011675,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
2.217697,2.216000,0.001697,179.87,53.10,19.96,217.890,-2.690,-0.238271,0.450333,-0.045377,-0.33699541,-0.62202014,-0.33628996,0.62163824,-0.258271,0.450310,-0.065377,-0.33699541,-0.62202014,-0.33628996,0.62163824,-0.278271,0.450287,-0.085377,-0.33699541,-0.62202014,-0.33628996,0.62163824,-0.230071,0.437700,-0.109363,0.47608465,0.87939927,-0.00049882,0.00027005,-0.239137,0.420953,-0.109344,0.47608465,0.87939927,-0.00049882,0.00027005,-0.248203,0.404207,-0.109325,0.47608465,0.87939927,-0.00049882,0.00027005,-0.208203,0.404307,-0.021325,-0.00049882,-0.00027005,-0.47608465,0.87939927,-0.239137,0.421053,-0.021344,-0.00049882,-0.00027005,-0.47608465,0.87939927,-0.270071,0.437800,-0.021363,-0.00049882,-0.00027005,-0.47608465,0.87939927,-0.200003,0.391674,-0.085310,0.33628996,0.62163824,-0.33699541,0.62202014,-0.220003,0.391697,-0.065310,0.33628996,0.62163824,-0.33699541,0.62202014,-0.240003,0.391719,-0.045311,0.33628996,0.62163824,-0.33699541,0.62202014,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.271397,0.374927,0.008082,-0.01388516,0.01089026,0.89618239,0.44333479,-0.311883,0.381106,0.005527,-0.03723921,-0.00804514,0.89764832,0.43906265,-0.335662,0.406736,0.001587,-0.03090412,-0.00346430,0.89319426,0.44859441,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,73.440,0.004200,1,1.000,voted,70.765,0.003279,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
2.267720,2.268000,-0.000280,179.78,54.24,19.87,204.440,-2.690,-0.243561,0.447289,-0.045632,-0.33054909,-0.62572329,-0.32934840,0.62508983,-0.263561,0.447251,-0.065632,-0.33054909,-0.62572329,-0.32934840,0.62508983,-0.283561,0.447212,-0.085632,-0.33054909,-0.62572329,-0.32934840,0.62508983,-0.235093,0.434785,-0.109608,0.46661799,0.88445844,-0.00084902,0.00044792,-0.243802,0.418277,-0.109577,0.46661799,0.88445844,-0.00084902,0.00044792,-0.252511,0.401769,-0.109545,0.46661799,0.88445844,-0.00084902,0.00044792,-0.212511,0.401938,-0.021545,-0.00084902,-0.00044792,-0.46661799,0.88445844,-0.243802,0.418446,-0.021577,-0.00084902,-0.00044792,-0.46661799,0.88445844,-0.275093,0.434954,-0.021608,-0.00084902,-0.00044792,-0.46661799,0.88445844,-0.204043,0.389434,-0.085521,0.32934840,0.62508983,-0.33054909,0.62572329,-0.224043,0.389472,-0.065521,0.32934840,0.62508983,-0.33054909,0.62572329,-0.244043,0.389511,-0.045521,0.32934840,0.62508983,-0.33054909,0.62572329,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.267617,0.369676,-0.005911,-0.02651665,0.00324478,0.89893614,0.43726441,-0.310595,0.380071,-0.003399,-0.03088963,0.01992682,0.89725862,0.43997242,-0.343893,0.394964,0.000745,-0.02423568,0.01494408,0.89906329,0.43689187,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,voted,70.020,0.018048,1,1.000,voted,70.886,0.007286,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
2.326080,2.329000,-0.002920,179.87,56.18,19.96,250.170,-2.690,-0.252206,0.442350,-0.045368,-0.32016726,-0.63083321,-0.31945181,0.63047040,-0.272206,0.442328,-0.065368,-0.32016726,-0.63083321,-0.31945181,0.63047040,-0.292206,0.442305,-0.085368,-0.32016726,-0.63083321,-0.31945181,0.63047040,-0.243343,0.430176,-0.109354,0.45227898,0.89187634,-0.00050590,0.00025655,-0.251525,0.414041,-0.109336,0.45227898,0.89187634,-0.00050590,0.00025655,-0.259707,0.397906,-0.109318,0.45227898,0.89187634,-0.00050590,0.00025655,-0.219707,0.398006,-0.021318,-0.00050590,-0.00025655,-0.45227898,0.89187634,-0.251525,0.414141,-0.021336,-0.00050590,-0.00025655,-0.45227898,0.89187634,-0.283343,0.430276,-0.021354,-0.00050590,-0.00025655,-0.45227898,0.89187634,-0.210844,0.385832,-0.085304,0.31945181,0.63047040,-0.32016726,0.63083321,-0.230844,0.385855,-0.065304,0.31945181,0.63047040,-0.32016726,0.63083321,-0.250844,0.385878,-0.045304,0.31945181,0.63047040,-0.32016726,0.63083321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.277280,0.355255,-0.013075,-0.02547783,-0.00186044,0.91245819,0.40837173,-0.317567,0.374214,-0.009393,-0.05430983,0.00432872,0.90823722,0.41489379,-0.360564,0.396672,0.009660,-0.02516921,0.02721648,0.90556185,0.42259142,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,voted,69.148,0.008664,1,1.000,voted,71.235,0.011779,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
2.367766,2.371000,-0.003234,179.87,57.93,19.96,314.730,-5.380,-0.259948,0.437525,-0.045362,-0.31050199,-0.63563801,-0.30978108,0.63528617,-0.279948,0.437503,-0.065362,-0.31050199,-0.63563801,-0.30978108,0.63528617,-0.299948,0.437480,-0.085362,-0.31050199,-0.63563801,-0.30978108,0.63528617,-0.250720,0.425628,-0.109349,0.43860636,0.89867911,-0.00050976,0.00024879,-0.258415,0.409861,-0.109331,0.43860636,0.89867911,-0.00050976,0.00024879,-0.266110,0.394095,-0.109313,0.43860636,0.89867911,-0.00050976,0.00024879,-0.226110,0.394194,-0.021313,-0.00050976,-0.00024879,-0.43860636,0.89867911,-0.258415,0.409961,-0.021331,-0.00050976,-0.00024879,-0.43860636,0.89867911,-0.290720,0.425728,-0.021349,-0.00050976,-0.00024879,-0.43860636,0.89867911,-0.216881,0.382297,-0.085300,0.30978108,0.63528617,-0.31050199,0.63563801,-0.236881,0.382320,-0.065300,0.30978108,0.63528617,-0.31050199,0.63563801,-0.256881,0.382342,-0.045300,0.30978108,0.63528617,-0.31050199,0.63563801,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.250350,0.432097,-0.151299,0.67007216,-0.24121081,-0.63576260,-0.29770214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.292771,0.354161,0.002977,-0.02044266,-0.00304236,0.91838016,0.39515912,-0.324134,0.369086,-0.011170,-0.05588587,0.00093943,0.91435198,0.40104408,-0.363717,0.386433,0.000860,-0.03700297,0.00941891,0.91508951,0.40143897,,,,,,,,,,,,,,,,,,,,,,1,1.000,first,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,0.943,0.003081,1,1.000,accepted,2.313,0.014511,1,1.000,accepted,0.849,0.006998,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
2.426127,2.423000,0.003127,179.78,60.04,19.87,336.250,-2.690,-0.269173,0.431263,-0.045601,-0.29850065,-0.64158466,-0.29726944,0.64101276,-0.289173,0.431224,-0.065601,-0.29850065,-0.64158466,-0.29726944,0.64101276,-0.309173,0.431186,-0.085601,-0.29850065,-0.64158466,-0.29726944,0.64101276,-0.259497,0.419678,-0.109579,0.42127307,0.90693334,-0.00087059,0.00040439,-0.266596,0.404395,-0.109550,0.42127307,0.90693334,-0.00087059,0.00040439,-0.273695,0.389112,-0.109521,0.42127307,0.90693334,-0.00087059,0.00040439,-0.233695,0.389281,-0.021521,-0.00087059,-0.00040439,-0.42127307,0.90693334,-0.266596,0.404564,-0.021550,-0.00087059,-0.00040439,-0.42127307,0.90693334,-0.299497,0.419847,-0.021579,-0.00087059,-0.00040439,-0.42127307,0.90693334,-0.224019,0.377696,-0.085499,0.29726944,0.64101276,-0.29850065,0.64158466,-0.244019,0.377735,-0.065499,0.29726944,0.64101276,-0.29850065,0.64158466,-0.264019,0.377773,-0.045499,0.29726944,0.64101276,-0.29850065,0.64158466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.282544,0.406299,-0.114099,0.68237054,-0.23127447,-0.63214071,-0.28509769,,,,,,,,-0.334577,0.404889,-0.143721,0.31139806,-0.46144023,0.83024274,-0.02830464,,,,,,,,,,,,,,,,,,,,,,-0.298850,0.347771,-0.001256,-0.03333076,-0.01190050,0.93124678,0.36266634,-0.333391,0.360939,-0.011633,-0.41406832,-0.38057754,0.77606093,0.28537272,-0.372345,0.379379,-0.002054,-0.04484188,0.00353224,0.92836760,0.36893134,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.305,0.008168,1,1.000,interpolated,,,1,1.000,accepted,0.621,0.001804,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
2.476150,2.477000,-0.000850,179.87,62.24,19.96,285.140,-2.690,-0.278433,0.424778,-0.045348,-0.28639374,-0.64683715,-0.28566011,0.64651267,-0.298433,0.424755,-0.065348,-0.28639374,-0.64683715,-0.28566011,0.64651267,-0.318433,0.424732,-0.085348,-0.28639374,-0.64683715,-0.28566011,0.64651267,-0.268342,0.413607,-0.109335,0.40450315,0.91453643,-0.00051875,0.00022945,-0.274887,0.398810,-0.109319,0.40450315,0.91453643,-0.00051875,0.00022945,-0.281432,0.384012,-0.109302,0.40450315,0.91453643,-0.00051875,0.00022945,-0.241432,0.384112,-0.021302,-0.00051875,-0.00022945,-0.40450315,0.91453643,-0.274887,0.398910,-0.021319,-0.00051875,-0.00022945,-0.40450315,0.91453643,-0.308342,0.413707,-0.021335,-0.00051875,-0.00022945,-0.40450315,0.91453643,-0.231340,0.372942,-0.085289,0.28566011,0.64651267,-0.28639374,0.64683715,-0.251340,0.372964,-0.065289,0.28566011,0.64651267,-0.28639374,0.64683715,-0.271340,0.372987,-0.045289,0.28566011,0.64651267,-0.28639374,0.64683715,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.289721,0.396451,-0.124476,0.68196478,-0.22917964,-0.64634148,-0.25425070,,,,,,,,-0.335788,0.389982,-0.168340,0.32600801,-0.41992828,0.84677205,-0.01887079,,,,,,,,,,,,,,,,,,,,,,-0.294071,0.337095,-0.019013,-0.03347687,-0.01126673,0.94008893,0.33909463,,,,,,,,-0.382228,0.362843,-0.013885,-0.04393301,0.01794266,0.93927401,0.33987099,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,angle_jump,63.654,0.013338,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
2.517836,2.516000,0.001836,179.78,64.62,19.96,285.140,-8.070,-0.288261,0.417244,-0.045574,-0.27316139,-0.65273704,-0.27190872,0.65221381,-0.308261,0.417205,-0.065574,-0.27316139,-0.65273704,-0.27190872,0.65221381,-0.328261,0.417167,-0.085574,-0.27316139,-0.65273704,-0.27190872,0.65221381,-0.277718,0.406451,-0.109554,0.38542277,0.92273960,-0.00088577,0.00036998,-0.283660,0.392226,-0.109527,0.38542277,0.92273960,-0.00088577,0.00036998,-0.289602,0.378000,-0.109499,0.38542277,0.92273960,-0.00088577,0.00036998,-0.249602,0.378169,-0.021499,-0.00088577,-0.00036998,-0.38542277,0.92273960,-0.283660,0.392395,-0.021527,-0.00088577,-0.00036998,-0.38542277,0.92273960,-0.317718,0.406620,-0.021554,-0.00088577,-0.00036998,-0.38542277,0.92273960,-0.239058,0.367377,-0.085479,0.27190872,0.65221381,-0.27316139,0.65273704,-0.259058,0.367415,-0.065479,0.27190872,0.65221381,-0.27316139,0.65273704,-0.279058,0.367453,-0.045479,0.27190872,0.65221381,-0.27316139,0.65273704,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.328579,0.373624,-0.081422,0.13357771,0.20366010,-0.96395141,-0.10713191,-0.341912,0.385565,-0.112844,-0.54207893,0.07868089,0.81087770,0.20600271,-0.357534,0.384661,-0.145341,-0.49739407,0.03846611,0.84317306,0.20044622,,,,,,,,,,,,,,,,,,,,,,-0.299213,0.333360,-0.025100,-0.05941515,0.01536787,0.94337948,0.32598900,,,,,,,,-0.388757,0.361163,-0.008845,-0.05271767,0.01995343,0.94241807,0.32965268,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,2.972,0.005931,0,0.000,vote_mismatch,,,1,1.000,accepted,0.980,0.012449,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
2.567859,2.567000,0.000859,179.87,67.25,19.96,355.080,-5.380,-0.298787,0.408481,-0.045330,-0.25786321,-0.65870427,-0.25711610,0.65841215,-0.318787,0.408458,-0.065330,-0.25786321,-0.65870427,-0.25711610,0.65841215,-0.338787,0.408435,-0.085330,-0.25786321,-0.65870427,-0.25711610,0.65841215,-0.287765,0.398234,-0.109318,0.36414536,0.93134195,-0.00052829,0.00020655,-0.293070,0.384668,-0.109303,0.36414536,0.93134195,-0.00052829,0.00020655,-0.298374,0.371102,-0.109287,0.36414536,0.93134195,-0.00052829,0.00020655,-0.258374,0.371202,-0.021287,-0.00052829,-0.00020655,-0.36414536,0.93134195,-0.293070,0.384768,-0.021303,-0.00052829,-0.00020655,-0.36414536,0.93134195,-0.327765,0.398333,-0.021318,-0.00052829,-0.00020655,-0.36414536,0.93134195,-0.247352,0.360955,-0.085276,0.25711610,0.65841215,-0.25786321,0.65870427,-0.267352,0.360978,-0.065276,0.25711610,0.65841215,-0.25786321,0.65870427,-0.287352,0.361000,-0.045276,0.25711610,0.65841215,-0.25786321,0.65870427,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.313932,0.321923,-0.017907,-0.03532893,-0.01009951,0.95613811,0.29060244,,,,,,,,-0.396934,0.342166,-0.022535,-0.04624163,-0.00340741,0.95548251,0.29138167,,,,,,,,,,,,,,,,,,,,,,0,0.000,angle_jump,149.056,0.027159,0,0.000,angle_jump,152.491,0.047517,0,0.000,vote_mismatch,2.689,0.047260,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,2.432,0.011025,0,0.000,missing,,,1,1.000,accepted,3.083,0.026028,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
2.617883,2.619000,-0.001117,179.87,69.89,19.96,416.950,-5.380,-0.308983,0.399287,-0.045319,-0.24262740,-0.66445247,-0.24187376,0.66417765,-0.328983,0.399264,-0.065319,-0.24262740,-0.66445247,-0.24187376,0.66417765,-0.348983,0.399242,-0.085319,-0.24262740,-0.66445247,-0.24187376,0.66417765,-0.297505,0.389559,-0.109308,0.34259405,0.93948337,-0.00053291,0.00019433,-0.302199,0.376684,-0.109293,0.34259405,0.93948337,-0.00053291,0.00019433,-0.306894,0.363810,-0.109279,0.34259405,0.93948337,-0.00053291,0.00019433,-0.266894,0.363910,-0.021279,-0.00053291,-0.00019433,-0.34259405,0.93948337,-0.302199,0.376784,-0.021294,-0.00053291,-0.00019433,-0.34259405,0.93948337,-0.337505,0.389658,-0.021308,-0.00053291,-0.00019433,-0.34259405,0.93948337,-0.255415,0.354181,-0.085268,0.24187376,0.66417765,-0.24262740,0.66445247,-0.275415,0.354204,-0.065268,0.24187376,0.66417765,-0.24262740,0.66445247,-0.295415,0.354227,-0.045268,0.24187376,0.66417765,-0.24262740,0.66445247,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.321627,0.313835,-0.017098,-0.04128815,-0.00971552,0.96159482,0.27117578,,,,,,,,-0.412581,0.333098,-0.004152,-0.06024864,0.00445928,0.95929875,0.27585528,,,,,,,,,,,,,,,,,,,,,,0,0.000,vote_mismatch,,,0,0.000,missing,,,0,0.000,vote_mismatch,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,vote_mismatch,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
2.659569,2.660000,-0.000431,179.78,72.35,19.96,468.060,-2.690,-0.318136,0.390379,-0.045523,-0.22857711,-0.66958072,-0.22729203,0.66914311,-0.338136,0.390340,-0.065523,-0.22857711,-0.66958072,-0.22729203,0.66914311,-0.358136,0.390302,-0.085523,-0.22857711,-0.66958072,-0.22729203,0.66914311,-0.306253,0.381101,-0.109505,0.32234816,0.94662070,-0.00090869,0.00030943,-0.310409,0.368896,-0.109482,0.32234816,0.94662070,-0.00090869,0.00030943,-0.314565,0.356690,-0.109458,0.32234816,0.94662070,-0.00090869,0.00030943,-0.274565,0.356859,-0.021458,-0.00090869,-0.00030943,-0.32234816,0.94662070,-0.310409,0.369065,-0.021482,-0.00090869,-0.00030943,-0.32234816,0.94662070,-0.346253,0.381270,-0.021505,-0.00090869,-0.00030943,-0.32234816,0.94662070,-0.262683,0.347582,-0.085441,0.22729203,0.66914311,-0.22857711,0.66958072,-0.282683,0.347620,-0.065441,0.22729203,0.66914311,-0.22857711,0.66958072,-0.302683,0.347659,-0.045441,0.22729203,0.66914311,-0.22857711,0.66958072,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.359569,0.342660,-0.071897,0.71056544,-0.15843026,-0.65319816,-0.20815565,-0.388269,0.343577,-0.081615,0.71716353,-0.16066516,-0.64567556,-0.20728302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.329585,0.312803,-0.010688,-0.04534795,0.00675487,0.96187659,0.26961335,-0.378224,0.317883,-0.006097,-0.41510443,-0.29182843,0.83693620,0.20509091,-0.415922,0.326306,-0.004738,-0.06475501,0.00741406,0.96211837,0.26472639,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,vote_mismatch,2.644,0.027901,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,2.030,0.008451,1,1.000,interpolated,,,1,1.000,accepted,0.907,0.007555,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
2.709592,2.712000,-0.002408,179.87,74.37,19.96,465.370,-2.690,-0.325390,0.382788,-0.045300,-0.21648234,-0.67339848,-0.21571853,0.67315332,-0.345390,0.382765,-0.065300,-0.21648234,-0.67339848,-0.21571853,0.67315332,-0.365390,0.382742,-0.085300,-0.21648234,-0.67339848,-0.21571853,0.67315332,-0.313192,0.373985,-0.109290,0.30561217,0.95215591,-0.00054009,0.00017335,-0.316928,0.362346,-0.109277,0.30561217,0.95215591,-0.00054009,0.00017335,-0.320663,0.350706,-0.109264,0.30561217,0.95215591,-0.00054009,0.00017335,-0.280663,0.350806,-0.021264,-0.00054009,-0.00017335,-0.30561217,0.95215591,-0.316928,0.362446,-0.021277,-0.00054009,-0.00017335,-0.30561217,0.95215591,-0.353192,0.374085,-0.021290,-0.00054009,-0.00017335,-0.30561217,0.95215591,-0.268465,0.342004,-0.085254,0.21571853,0.67315332,-0.21648234,0.67339848,-0.288465,0.342026,-0.065254,0.21571853,0.67315332,-0.21648234,0.67339848,-0.308465,0.342049,-0.045254,0.21571853,0.67315332,-0.21648234,0.67339848,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.362479,0.340218,-0.074416,-0.24205301,-0.10740981,0.96008680,0.09003782,-0.383027,0.334893,-0.101448,0.32372635,-0.33169690,0.88564667,-0.02843208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.331181,0.303208,-0.014099,-0.04571291,-0.00375691,0.96694893,0.25081065,-0.378821,0.314029,-0.007222,-0.40941917,-0.27236594,0.84774046,0.19881863,-0.417301,0.319783,-0.016306,-0.06823022,0.01367197,0.96565849,0.25032257,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,vote_mismatch,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,0.771,0.008143,1,1.000,interpolated,,,1,1.000,accepted,1.799,0.002144,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
