t,pCAMx,pCAMy,pCAMz,qCAMx,qCAMy,qCAMz,qCAMw,p1x,p1y,p1z,q1x,q1y,q1z,q1w,p2x,p2y,p2z,q2x,q2y,q2z,q2w,p3x,p3y,p3z,q3x,q3y,q3z,q3w,p4x,p4y,p4z,q4x,q4y,q4z,q4w,p5x,p5y,p5z,q5x,q5y,q5z,q5w,p6x,p6y,p6z,q6x,q6y,q6z,q6w,p7x,p7y,p7z,q7x,q7y,q7z,q7w,p8x,p8y,p8z,q8x,q8y,q8z,q8w,p9x,p9y,p9z,q9x,q9y,q9z,q9w,p10x,p10y,p10z,q10x,q10y,q10z,q10w,p11x,p11y,p11z,q11x,q11y,q11z,q11w,p12x,p12y,p12z,q12x,q12y,q12z,q12w
3.584998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.027300,0.244469,0.436877,0.86476166,-0.32917817,0.34254932,0.16275433,-0.395163,0.315844,-0.097092,0.72399035,-0.13605748,-0.65876265,-0.15283360,-0.429408,0.312489,-0.101194,0.72480312,-0.11757634,-0.65968602,-0.16015800,,,,,,,,,,,,,,,,,,,,,,0.069925,0.215609,0.389722,0.70775706,0.02047082,0.68905598,0.15447570,-0.384683,0.294748,-0.015466,-0.07137440,0.00110500,0.97395846,0.21519617,-0.436684,0.298839,-0.006132,-0.06828342,-0.01497085,0.97702324,0.20134261,,,,,,,,,,,,,,,,,,,,,
3.593336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.380550,0.313922,-0.072766,0.71184601,-0.13061889,-0.67095337,-0.16135528,-0.401240,0.319931,-0.087381,0.71930690,-0.14661137,-0.66113612,-0.15492490,-0.435164,0.317140,-0.092488,0.72830351,-0.11789495,-0.65551399,-0.16117130,,,,,,,,,,,,,,,,,,,,,,-0.347276,0.285006,-0.012099,-0.04508735,-0.01885074,0.97790832,0.20324147,-0.388269,0.300129,-0.009841,-0.07744010,-0.00711381,0.97343045,0.21537315,-0.445413,0.303445,0.008325,-0.05521305,-0.00651423,0.97684006,0.20662183,,,,,,,,,,,,,,,,,,,,,
3.601673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.382318,0.313175,-0.069522,0.71648287,-0.12876590,-0.66752234,-0.15647864,-0.407140,0.307620,-0.089422,0.72612602,-0.12433639,-0.65893026,-0.15196178,-0.435164,0.317140,-0.092488,0.72830351,-0.11789495,-0.65551399,-0.16117130,,,,,,,,,,,,,,,,,,,,,,-0.347276,0.285006,-0.012099,-0.04508735,-0.01885074,0.97790832,0.20324147,-0.392436,0.287834,-0.015972,-0.07294368,-0.01315963,0.97693202,0.20027451,-0.444214,0.303749,0.006431,-0.05115905,-0.01706392,0.97706870,0.20598136,,,,,,,,,,,,,,,,,,,,,
3.610010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.383981,0.311626,-0.066121,0.71106522,-0.13758014,-0.67216350,-0.15379918,-0.419295,0.318177,-0.062910,0.72071007,-0.12716077,-0.66132344,-0.16449450,-0.433601,0.317629,-0.095101,0.72274709,-0.12531227,-0.66058156,-0.15989212,,,,,,,,,,,,,,,,,,,,,,-0.342795,0.285439,-0.017877,-0.05904803,0.00606293,0.97720664,0.20382283,-0.396657,0.300163,-0.000925,-0.07303421,-0.00792448,0.97579837,0.20596300,-0.442111,0.304246,0.002907,-0.06907254,0.00220922,0.97589702,0.20700027,,,,,,,,,,,,,,,,,,,,,
3.618347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.388295,0.317974,-0.051294,0.70331959,-0.14347052,-0.67838651,-0.15668281,-0.419295,0.318177,-0.062910,0.72071007,-0.12716077,-0.66132344,-0.16449450,-0.424553,0.318547,-0.111724,0.71911539,-0.13741861,-0.66497498,-0.14763963,,,,,,,,,,,,,,,,,,,,,,-0.346469,0.291257,-0.003900,-0.04906843,0.00836212,0.97646612,0.20984824,-0.396657,0.300163,-0.000925,-0.07303421,-0.00792448,0.97579837,0.20596300,-0.440546,0.304325,0.002778,-0.06663752,0.02076495,0.97471096,0.21228941,,,,,,,,,,,,,,,,,,,,,
3.626684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.030894,0.230428,0.456100,0.01144550,0.11112341,0.98612784,0.12277003,-0.413153,0.319760,-0.073646,0.72033831,-0.12816539,-0.66295041,-0.15869185,-0.429488,0.318745,-0.102878,0.72374172,-0.13359241,-0.66010426,-0.15037741,,,,,,,,,,,,,,,,,,,,,,0.066408,0.205676,0.405573,0.68836255,-0.00388794,0.70873133,0.15440788,-0.396320,0.300015,-0.001028,-0.07590668,0.00257575,0.97441505,0.21153451,-0.442097,0.304232,0.002961,-0.06911031,0.00230954,0.97588460,0.20704510,,,,,,,,,,,,,,,,,,,,,
3.635022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.380428,0.313800,-0.072544,0.71195048,-0.13060792,-0.67084456,-0.16135571,-0.400471,0.316395,-0.102213,0.72248613,-0.12862024,-0.65991764,-0.16118108,-0.422472,0.317364,-0.106420,0.73031802,-0.12819688,-0.65271560,-0.15544608,,,,,,,,,,,,,,,,,,,,,,-0.342788,0.285950,-0.018495,-0.05902212,-0.01164824,0.97727718,0.20324866,-0.399077,0.292549,-0.007447,-0.07890223,-0.00417235,0.97535521,0.20600788,-0.429793,0.305433,-0.012008,-0.07443361,0.00474458,0.97476075,0.21042484,,,,,,,,,,,,,,,,,,,,,
3.643359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.033338,0.230346,0.450167,0.86824635,-0.32742039,0.34236965,0.14740143,-0.393131,0.315513,-0.106543,0.73303305,-0.12655261,-0.64875603,-0.16050733,-0.436524,0.315344,-0.088479,0.34835983,-0.26592483,0.89880503,-0.00888419,,,,,,,,,,,,,,,,,,,,,,0.069232,0.205506,0.399831,0.70635749,-0.00006836,0.69031316,0.15661045,-0.385511,0.293968,-0.023319,-0.08014548,-0.01258288,0.97467303,0.20840070,-0.442404,0.303727,0.006354,-0.04686589,-0.00941042,0.97735767,0.20612379,,,,,,,,,,,,,,,,,,,,,
3.651696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.017520,0.237662,0.443241,0.02792496,0.11258747,0.98694357,0.11174370,0.024299,0.239440,0.469670,0.02851055,0.11363930,0.98653692,0.11409714,-0.436318,0.315556,-0.088709,0.34818868,-0.26565762,0.89895220,-0.00869622,,,,,,,,,,,,,,,,,,,,,,0.069232,0.205506,0.399831,0.70635749,-0.00006836,0.69031316,0.15661045,0.099719,0.204851,0.445925,0.70334629,0.01155126,0.69276234,0.15890533,-0.442230,0.304005,0.006130,-0.04709172,-0.00910164,0.97732815,0.20622611,,,,,,,,,,,,,,,,,,,,,
3.660033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.022177,0.229953,0.444243,0.01834868,0.10678132,0.98740974,0.11525224,-0.402190,0.319735,-0.085209,0.72506244,-0.13901951,-0.65619864,-0.15608128,-0.424427,0.310044,-0.116032,0.33917571,-0.26118636,0.90345589,-0.02256047,,,,,,,,,,,,,,,,,,,,,,0.059667,0.205293,0.394477,0.70218136,0.00916817,0.69689783,0.14557025,-0.388068,0.300139,-0.009609,-0.06667335,-0.00332551,0.97444294,0.21448676,-0.434530,0.297812,-0.016239,-0.41581235,-0.22452550,0.86621653,0.16234935,,,,,,,,,,,,,,,,,,,,,
3.668371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.396057,0.321555,-0.035992,0.70491963,-0.14178340,-0.67623302,-0.16029562,-0.400324,0.320087,-0.088331,0.32285198,-0.27870638,0.90436358,-0.01469277,0.005119,0.226586,0.487455,0.02825784,0.09758568,0.98730852,0.12206729,,,,,,,,,,,,,,,,,,,,,,-0.347796,0.296315,-0.000951,-0.44199739,-0.20320144,0.85553111,0.17723994,-0.388077,0.300012,-0.009593,-0.06705215,-0.00341952,0.97440563,0.21453667,0.093371,0.196170,0.477794,0.70649149,0.01498807,0.69286197,0.14348319,,,,,,,,,,,,,,,,,,,,,
3.676708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.396057,0.321555,-0.035992,0.70491963,-0.14178340,-0.67623302,-0.16029562,-0.393219,0.316258,-0.099907,0.71952078,-0.13802190,-0.66208428,-0.15774729,-0.434876,0.316995,-0.092364,0.72835605,-0.11792346,-0.65545574,-0.16114989,,,,,,,,,,,,,,,,,,,,,,-0.347715,0.296206,-0.000977,-0.04339572,0.00375408,0.97577144,0.21441272,-0.388389,0.293845,-0.009441,-0.06809386,-0.01079164,0.97399668,0.21581757,-0.440314,0.304398,0.000366,-0.06611959,-0.00907407,0.97619160,0.20638755,,,,,,,,,,,,,,,,,,,,,
3.685045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.034634,0.228461,0.457567,0.01126802,0.10797708,0.98595554,0.12690808,-0.398524,0.320400,-0.091743,0.72195600,-0.14352856,-0.65950123,-0.15243759,-0.413553,0.313904,-0.119976,0.73061264,-0.11879608,-0.65346971,-0.15833508,,,,,,,,,,,,,,,,,,,,,,0.069545,0.204036,0.407011,0.69665484,0.00481224,0.69955114,0.15898767,-0.387992,0.299936,-0.009734,-0.08010926,0.00379010,0.97195191,0.22108284,-0.424339,0.300018,-0.020320,-0.07564602,-0.00157431,0.97470495,0.21029849,,,,,,,,,,,,,,,,,,,,,
3.693382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.029266,0.231083,0.455146,0.01842977,0.11486848,0.98645003,0.11568021,-0.389654,0.314735,-0.112356,0.72617488,-0.14288517,-0.65653209,-0.14566913,-0.417758,0.318463,-0.114326,0.72860659,-0.12624857,-0.65437893,-0.15805681,,,,,,,,,,,,,,,,,,,,,,0.071289,0.203144,0.408131,0.68636094,0.01048171,0.70992785,0.15748407,-0.385610,0.293324,-0.021399,-0.09321147,0.01280878,0.97188765,0.21582851,-0.426570,0.305995,-0.017140,-0.08179292,-0.01101259,0.97301808,0.21546334,,,,,,,,,,,,,,,,,,,,,
3.701719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.392234,0.323194,-0.044130,0.70386482,-0.14504468,-0.67631081,-0.16167883,-0.420729,0.317524,-0.059549,0.33813292,-0.26985320,0.90147059,-0.01400540,-0.417708,0.318556,-0.114551,0.72543718,-0.13475352,-0.65575850,-0.15988491,,,,,,,,,,,,,,,,,,,,,,-0.353910,0.295226,0.007920,-0.04316004,-0.01636089,0.97553591,0.21494006,-0.399938,0.299117,0.005010,-0.06098393,-0.00583019,0.97551430,0.21123166,-0.431590,0.304978,-0.009027,-0.05932815,-0.00473211,0.97486721,0.21468977,,,,,,,,,,,,,,,,,,,,,
3.710057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.391449,0.315668,-0.053277,0.71771304,-0.12594481,-0.66576390,-0.16057499,-0.403731,0.308460,-0.094597,0.72683157,-0.12365183,-0.65698240,-0.15748087,-0.420773,0.316397,-0.108385,0.34261612,-0.26833985,0.90029574,-0.00868863,,,,,,,,,,,,,,,,,,,,,,-0.350685,0.289188,-0.005978,-0.04262266,-0.01444807,0.97716054,0.20768206,-0.392186,0.287572,-0.015844,-0.07299633,-0.01307502,0.97691993,0.20031980,-0.426554,0.305666,-0.014935,-0.06661000,0.00131615,0.97549419,0.20969613,,,,,,,,,,,,,,,,,,,,,
3.718394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.392304,0.323430,-0.044183,0.31923818,-0.29059090,0.90183476,-0.01838391,-0.407834,0.312945,-0.088878,0.72476559,-0.13083990,-0.65793327,-0.15722461,0.001590,0.230822,0.492403,0.02990963,0.10645129,0.98803007,0.10756449,,,,,,,,,,,,,,,,,,,,,,-0.351081,0.296009,0.003190,-0.05064803,0.00597161,0.97539313,0.21449324,-0.394120,0.293132,-0.012951,-0.08848507,0.01230958,0.97440378,0.20629139,0.100142,0.196428,0.487767,0.70070668,0.02673358,0.69991378,0.13570618,,,,,,,,,,,,,,,,,,,,,
3.726731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.389524,0.316952,-0.057035,0.71345782,-0.12840890,-0.66876607,-0.16504862,-0.405386,0.321962,-0.087717,0.71221601,-0.13960325,-0.66924460,-0.15928264,-0.433686,0.324829,-0.088133,0.71764747,-0.13046855,-0.66674461,-0.15300882,,,,,,,,,,,,,,,,,,,,,,-0.350540,0.289849,-0.006455,-0.04299500,-0.01326138,0.97706281,0.20814376,-0.399912,0.299483,0.005011,-0.06113744,-0.00576030,0.97550581,0.21122843,-0.442288,0.312049,0.016708,-0.05104739,0.00102524,0.97579182,0.21265804,,,,,,,,,,,,,,,,,,,,,
3.735068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.387328,0.311663,-0.060316,0.71805827,-0.12153743,-0.66427194,-0.16841546,-0.397289,0.313064,-0.099106,0.72837185,-0.12977737,-0.65385528,-0.15844731,-0.424822,0.320078,-0.110902,0.72198120,-0.13181395,-0.66178272,-0.15300935,,,,,,,,,,,,,,,,,,,,,,-0.344330,0.285629,-0.016178,-0.06035370,-0.01117967,0.97823011,0.19823800,-0.378512,0.294898,-0.032423,-0.08707177,-0.00842709,0.97426951,0.20771715,-0.441865,0.304350,0.003027,-0.06921844,0.00208200,0.97589623,0.20695658,,,,,,,,,,,,,,,,,,,,,
3.743405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.396961,0.314738,-0.043836,0.71841827,-0.12556213,-0.66373136,-0.16604226,0.020068,0.232591,0.472881,0.03418335,0.11361654,0.98718616,0.10670646,0.007246,0.237646,0.483877,0.04072895,0.10727545,0.98780732,0.10521323,,,,,,,,,,,,,,,,,,,,,,-0.350433,0.289844,-0.006578,-0.04302425,-0.01333462,0.97706164,0.20813855,0.095542,0.198332,0.449614,0.69594124,0.02426785,0.70300768,0.14441972,0.105718,0.204921,0.476326,0.71989321,0.02756094,0.68044632,0.13411552,,,,,,,,,,,,,,,,,,,,,
3.751743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.389831,0.316805,-0.056797,0.71031601,-0.13676025,-0.67000553,-0.16685440,-0.412038,0.320350,-0.075627,0.71156287,-0.14443702,-0.66893506,-0.15919205,-0.413711,0.321355,-0.121558,0.73229620,-0.12923990,-0.65069255,-0.15374823,,,,,,,,,,,,,,,,,,,,,,-0.345549,0.291007,-0.014434,-0.07098392,-0.00048660,0.97414279,0.21449210,-0.401494,0.299196,0.007284,-0.06653468,0.01528730,0.97373774,0.21719633,-0.429366,0.306179,-0.014452,-0.08894187,-0.00686195,0.97223116,0.21635347,,,,,,,,,,,,,,,,,,,,,
3.760080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.025158,0.236648,0.447308,0.01369289,0.11652125,0.98614428,0.11728071,-0.417263,0.319020,-0.066216,0.72226106,-0.12977794,-0.66115843,-0.15609669,-0.007232,0.235084,0.489024,0.02312761,0.09908325,0.98872252,0.10988814,,,,,,,,,,,,,,,,,,,,,,0.057193,0.213392,0.394777,0.68051770,0.01581640,0.71482482,0.16022165,-0.400205,0.299658,0.005299,-0.06021545,-0.00536495,0.97557236,0.21119633,0.105273,0.194482,0.489869,0.71227671,0.00952759,0.68694775,0.14378424,,,,,,,,,,,,,,,,,,,,,
3.768417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.016145,0.244184,0.437103,0.01886391,0.11943170,0.98557853,0.11838576,-0.391703,0.315994,-0.108704,0.72746512,-0.13378921,-0.65380410,-0.15948402,-0.430109,0.311207,-0.099147,0.72761698,-0.11574828,-0.65781289,-0.15639075,,,,,,,,,,,,,,,,,,,,,,0.058773,0.215859,0.390305,0.70243758,0.00976802,0.69321592,0.16105192,-0.385187,0.294203,-0.023660,-0.08009186,-0.01296407,0.97470490,0.20824885,-0.436459,0.298701,-0.003723,-0.06715100,0.00377327,0.97708672,0.20193577,,,,,,,,,,,,,,,,,,,,,
3.776754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.389612,0.322240,-0.023881,-0.68361962,0.13153235,0.69549787,0.17789370,-0.412848,0.314059,-0.072996,0.72546166,-0.11622154,-0.65858872,-0.16266171,-0.410779,0.318932,-0.127139,0.72233718,-0.14138249,-0.66043370,-0.14855073,,,,,,,,,,,,,,,,,,,,,,-0.350784,0.291470,0.028912,-0.01065270,-0.03080488,0.97677282,0.21178394,-0.396326,0.293969,-0.001250,-0.43199136,-0.22462548,0.85644312,0.17155768,-0.426142,0.305883,-0.015715,-0.07005816,0.01090872,0.97404770,0.21495099,,,,,,,,,,,,,,,,,,,,,
3.785091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.385941,0.311303,-0.061962,0.70862450,-0.14053026,-0.67355461,-0.15629058,-0.413310,0.313885,-0.072160,0.72436718,-0.12217875,-0.66019819,-0.15653398,-0.421829,0.319438,-0.116727,0.72181850,-0.13425916,-0.66323083,-0.14518055,,,,,,,,,,,,,,,,,,,,,,-0.340510,0.286080,-0.021111,-0.07149260,0.01127264,0.97388744,0.21518593,-0.396140,0.294029,-0.001221,-0.07678239,-0.00492431,0.97404929,0.21285723,-0.443208,0.303905,0.007697,-0.05054516,0.00130542,0.97710896,0.20664356,,,,,,,,,,,,,,,,,,,,,
3.793429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.016798,0.241234,0.436970,0.02615330,0.11772322,0.98628509,0.11268973,-0.413042,0.320328,-0.074077,0.72039044,-0.12814089,-0.66290445,-0.15866699,-0.432466,0.316686,-0.096700,0.72714972,-0.12593009,-0.65858575,-0.14717240,,,,,,,,,,,,,,,,,,,,,,0.062623,0.211692,0.390954,0.70805579,0.00729772,0.68854954,0.15653520,-0.401233,0.299413,0.006700,-0.06475245,0.00473814,0.97516293,0.21175914,-0.440151,0.304794,0.002304,-0.06656040,0.02014868,0.97478317,0.21204133,,,,,,,,,,,,,,,,,,,,,
3.801766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.388974,0.318863,-0.050250,0.70618487,-0.13719971,-0.67540190,-0.16220804,-0.407145,0.321397,-0.084670,0.71676387,-0.13726524,-0.66599596,-0.15445768,-0.416952,0.317532,-0.115731,0.72590207,-0.13152150,-0.65754137,-0.15299553,,,,,,,,,,,,,,,,,,,,,,-0.347625,0.291398,-0.002849,-0.05308695,-0.00029090,0.97636786,0.20949343,-0.399508,0.299591,0.004505,-0.06096691,-0.00646198,0.97556199,0.21099784,-0.430823,0.305031,-0.007750,-0.05642573,0.00293058,0.97609402,0.20987616,,,,,,,,,,,,,,,,,,,,,
3.810103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.379903,0.308859,-0.072504,0.71712092,-0.11843635,-0.66660722,-0.16536393,0.018174,0.234363,0.465623,0.87735289,-0.32805953,0.31973023,0.14283359,-0.426003,0.318872,-0.108445,0.34655886,-0.26693031,0.89883685,-0.02715656,,,,,,,,,,,,,,,,,,,,,,-0.343574,0.280699,-0.017377,-0.06746096,0.00020449,0.97516820,0.21094065,0.091550,0.201809,0.440008,0.70766749,0.01071953,0.69037041,0.14993504,-0.439855,0.305033,0.001821,-0.06487246,0.00942599,0.97619865,0.20673392,,,,,,,,,,,,,,,,,,,,,
3.818440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.381915,0.313810,-0.070159,0.71651410,-0.12867700,-0.66747762,-0.15659947,-0.409514,0.321255,-0.080670,0.71415260,-0.14100207,-0.66746463,-0.15682934,-0.422474,0.316436,-0.105475,0.73336384,-0.12616620,-0.65062211,-0.15149399,,,,,,,,,,,,,,,,,,,,,,-0.341843,0.286528,-0.020373,-0.06217522,-0.00290198,0.97602572,0.20856561,-0.395992,0.300598,-0.001754,-0.07582908,0.00213271,0.97446581,0.21133334,-0.430592,0.305353,-0.008394,-0.05907516,0.01307213,0.97469858,0.21517883,,,,,,,,,,,,,,,,,,,,,
3.826777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.036508,0.229237,0.451767,0.01487458,0.10490340,0.98731892,0.11821747,-0.406817,0.314938,-0.083739,0.33230478,-0.27600145,0.90138398,-0.03006089,0.008282,0.228338,0.495011,0.02288151,0.09995294,0.98753640,0.11940563,,,,,,,,,,,,,,,,,,,,,,0.069427,0.205893,0.399871,0.69382107,0.01540663,0.70356334,0.15288423,-0.396180,0.293971,0.000346,-0.06212268,0.00649002,0.97641118,0.20668783,0.104429,0.195046,0.489774,0.71216817,0.00901927,0.68697755,0.14421167,,,,,,,,,,,,,,,,,,,,,
3.835115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.016251,0.233324,0.441749,0.02551621,0.11388013,0.98772251,0.10384833,,,,,,,,-0.433859,0.316621,-0.093823,0.35128737,-0.26192629,0.89882860,-0.00994763,,,,,,,,,,,,,,,,,,,,,,0.057077,0.206960,0.393264,0.70530632,0.00127738,0.69235975,0.15224761,-0.385725,0.294921,-0.013675,-0.07221885,0.00109254,0.97501523,0.21006794,-0.442872,0.304306,0.006997,-0.05145422,0.00024815,0.97710703,0.20643221,,,,,,,,,,,,,,,,,,,,,
3.843452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.387802,0.318534,-0.051960,0.32274471,-0.28745224,0.90152263,-0.02154108,-0.413705,0.318892,-0.072144,0.71895377,-0.14090166,-0.66385370,-0.15016815,-0.427825,0.312266,-0.103533,0.72617278,-0.12716023,-0.65895756,-0.14925921,,,,,,,,,,,,,,,,,,,,,,-0.344203,0.292026,-0.007605,-0.05884856,0.00306351,0.97472478,0.21549727,-0.399168,0.299677,0.005650,-0.07388171,0.01956077,0.97293290,0.21808357,-0.439476,0.298342,0.000976,-0.05252141,-0.00465861,0.97806463,0.20151770,,,,,,,,,,,,,,,,,,,,,
3.851789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.385923,0.312587,-0.062976,0.71849570,-0.13015235,-0.66562022,-0.15418825,-0.405812,0.314027,-0.092752,0.72618689,-0.13342673,-0.65781188,-0.14877309,-0.452224,0.330149,-0.061792,0.35841098,-0.27473227,0.89221672,-0.00361524,,,,,,,,,,,,,,,,,,,,,,-0.346639,0.285477,-0.012796,-0.04485556,-0.01958229,0.97797693,0.20289315,-0.396981,0.293035,-0.008767,-0.07439027,0.00220159,0.97583384,0.20544966,-0.458723,0.317901,0.041932,-0.05888070,0.02347476,0.97323562,0.22089459,,,,,,,,,,,,,,,,,,,,,
3.860126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.027231,0.236795,0.441712,0.02323088,0.11405734,0.98658850,0.11443069,,,,,,,,-0.429713,0.311498,-0.100266,0.72764644,-0.11596669,-0.65776812,-0.15628018,,,,,,,,,,,,,,,,,,,,,,0.063003,0.211848,0.391188,0.69552922,0.02283961,0.70175505,0.15250347,-0.385531,0.295364,-0.015764,-0.07230198,-0.01721012,0.97502818,0.20927560,-0.438079,0.298678,-0.001422,-0.04875409,-0.01564304,0.97828407,0.20084475,,,,,,,,,,,,,,,,,,,,,
3.868463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.374673,0.308643,-0.087993,0.71938563,-0.12489354,-0.66469844,-0.15830952,-0.422917,0.313294,-0.062350,0.71769592,-0.12841514,-0.66776069,-0.15005928,-0.425619,0.318761,-0.109496,0.34661825,-0.26691358,0.89882673,-0.02689672,,,,,,,,,,,,,,,,,,,,,,-0.343361,0.279811,-0.025283,-0.46906472,-0.22844101,0.83780954,0.16083585,-0.406025,0.293461,0.012156,-0.05597702,0.00299422,0.97650297,0.20808545,-0.437741,0.305698,-0.002101,-0.06168622,-0.00198313,0.97656501,0.20618354,,,,,,,,,,,,,,,,,,,,,
3.876801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.382683,0.312533,-0.068291,0.71223616,-0.13109460,-0.67077594,-0.15997969,-0.403328,0.311338,-0.089316,0.72303709,-0.12416824,-0.66219399,-0.15263920,-0.435198,0.322507,-0.093025,0.72632168,-0.12799004,-0.65777137,-0.15301043,,,,,,,,,,,,,,,,,,,,,,-0.341951,0.285879,-0.019214,-0.07234642,0.01165505,0.97493628,0.21007000,-0.392304,0.289139,-0.007992,-0.06503885,-0.01804039,0.97725328,0.20104853,-0.442707,0.311565,0.006699,-0.06254766,0.01520187,0.97522089,0.21166223,,,,,,,,,,,,,,,,,,,,,
3.885138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.376934,0.308096,-0.084400,0.72092313,-0.13187202,-0.66237902,-0.15535005,0.019852,0.233689,0.466451,0.03642918,0.11061411,0.98743207,0.10684256,-0.417352,0.319341,-0.115456,0.72854264,-0.12589648,-0.65448535,-0.15819173,,,,,,,,,,,,,,,,,,,,,,-0.341075,0.280601,-0.028554,-0.07113272,-0.00717727,0.97533231,0.20884325,0.093500,0.201262,0.440893,0.69551334,0.02806929,0.70338034,0.14397712,-0.427635,0.306606,-0.015845,-0.07021686,-0.00770858,0.97534017,0.20909738,,,,,,,,,,,,,,,,,,,,,
3.893475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.384170,0.313289,-0.066305,0.71393707,-0.13174631,-0.66907128,-0.15899808,-0.408217,0.314567,-0.081093,0.33217969,-0.27769354,0.90116295,-0.02117288,-0.428231,0.319413,-0.105155,0.72495141,-0.12695080,-0.65857142,-0.15688414,,,,,,,,,,,,,,,,,,,,,,-0.347690,0.285231,-0.011667,-0.04913054,-0.00975865,0.97780568,0.20343797,-0.395718,0.293971,-0.000437,-0.06239485,0.00584973,0.97643013,0.20653539,-0.444943,0.304037,0.007507,-0.06954287,0.00962091,0.97345862,0.21782915,,,,,,,,,,,,,,,,,,,,,
3.901812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.029139,0.244393,0.437460,0.86727189,-0.32929700,0.33902909,0.15640405,-0.400377,0.316031,-0.087862,0.72815556,-0.12317027,-0.65244182,-0.17011241,0.002249,0.227616,0.499004,0.02450967,0.09752822,0.98835118,0.11423423,,,,,,,,,,,,,,,,,,,,,,0.059635,0.220843,0.384204,0.69105315,0.02661798,0.70443922,0.15969477,-0.386820,0.295141,-0.013446,-0.08923994,0.00051808,0.97213589,0.21676664,0.101308,0.192178,0.494730,0.70313713,-0.00116451,0.69545564,0.14811573,,,,,,,,,,,,,,,,,,,,,
3.910149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.016168,0.244692,0.437214,0.85839986,-0.34455284,0.34939863,0.14951128,-0.416029,0.319622,-0.068602,0.72023337,-0.13180142,-0.66103847,-0.16407442,-0.419900,0.314529,-0.118688,0.72117319,-0.12981284,-0.66415579,-0.14817199,,,,,,,,,,,,,,,,,,,,,,0.057832,0.216785,0.389900,0.69563452,0.00697816,0.69886754,0.16621697,-0.399141,0.299965,0.003409,-0.07132079,-0.01061174,0.97466995,0.21170550,-0.437762,0.298589,-0.001867,-0.06488270,0.00032069,0.97504422,0.21231793,,,,,,,,,,,,,,,,,,,,,
