t,pCAMx,pCAMy,pCAMz,qCAMx,qCAMy,qCAMz,qCAMw,p1x,p1y,p1z,q1x,q1y,q1z,q1w,p2x,p2y,p2z,q2x,q2y,q2z,q2w,p3x,p3y,p3z,q3x,q3y,q3z,q3w,p4x,p4y,p4z,q4x,q4y,q4z,q4w,p5x,p5y,p5z,q5x,q5y,q5z,q5w,p6x,p6y,p6z,q6x,q6y,q6z,q6w,p7x,p7y,p7z,q7x,q7y,q7z,q7w,p8x,p8y,p8z,q8x,q8y,q8z,q8w,p9x,p9y,p9z,q9x,q9y,q9z,q9w,p10x,p10y,p10z,q10x,q10y,q10z,q10w,p11x,p11y,p11z,q11x,q11y,q11z,q11w,p12x,p12y,p12z,q12x,q12y,q12z,q12w,valid1,quality1,reason1,angle_jump1,pos_step1,valid2,quality2,reason2,angle_jump2,pos_step2,valid3,quality3,reason3,angle_jump3,pos_step3,valid4,quality4,reason4,angle_jump4,pos_step4,valid5,quality5,reason5,angle_jump5,pos_step5,valid6,quality6,reason6,angle_jump6,pos_step6,valid7,quality7,reason7,angle_jump7,pos_step7,valid8,quality8,reason8,angle_jump8,pos_step8,valid9,quality9,reason9,angle_jump9,pos_step9,valid10,quality10,reason10,angle_jump10,pos_step10,valid11,quality11,reason11,angle_jump11,pos_step11,valid12,quality12,reason12,angle_jump12,pos_step12
6.486346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.395417,0.042974,0.017487,-0.05855592,-0.05246790,0.93394556,-0.34866032,-0.434725,0.027214,0.013452,-0.06541880,-0.04449880,0.93226129,-0.35302850,-0.485093,0.015295,0.036690,-0.03245961,-0.03075857,0.93502979,-0.35173793,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.951,0.007430,1,1.000,accepted,2.300,0.003941,1,1.000,accepted,3.698,0.024858,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.494683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.411114,0.046945,0.043506,-0.03940463,-0.04082646,0.93497245,-0.35015281,-0.440077,0.022863,0.020899,-0.06360519,-0.02916836,0.93147118,-0.35702246,-0.479051,0.009473,0.028174,-0.03437844,-0.03220868,0.93326169,-0.35609458,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,2.577,0.030646,1,1.000,accepted,1.829,0.010151,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.503020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.391610,0.039469,0.012570,-0.05374168,-0.03664618,0.93134998,-0.35826820,-0.431961,0.022648,0.005339,-0.06380351,-0.03677261,0.93141219,-0.35643823,-0.473009,0.003650,0.019657,-0.03629631,-0.03365789,0.93146755,-0.36044129,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.991,0.037327,1,1.000,accepted,0.874,0.017551,1,1.000,accepted,1.210,0.023911,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.511358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.395383,0.030764,0.013715,-0.05362469,-0.04989800,0.92819596,-0.36481069,-0.441527,0.020583,0.026785,-0.04988916,-0.04521912,0.92957807,-0.36242368,-0.473581,0.003896,0.021602,-0.04019381,-0.03858456,0.93058151,-0.36182005,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.732,0.009556,1,1.000,accepted,1.998,0.023573,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.519695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.394287,0.029225,0.013225,-0.05531429,-0.05111984,0.92674469,-0.36806436,-0.440029,0.018831,0.025612,-0.05401677,-0.04936136,0.92732613,-0.36703118,-0.474154,0.004142,0.023546,-0.04408978,-0.04350980,0.92965620,-0.36318361,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.528032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.393191,0.027686,0.012734,-0.05700300,-0.05234085,0.92527757,-0.37131188,-0.438532,0.017079,0.024440,-0.05814111,-0.05350062,0.92501810,-0.37161647,-0.474726,0.004388,0.025491,-0.04798373,-0.04843301,0.92869175,-0.36453181,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,accepted,1.783,0.005172,1,1.000,accepted,2.232,0.006126,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.536369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.392095,0.026146,0.012243,-0.05869074,-0.05356097,0.92379469,-0.37455306,-0.441663,0.018811,0.030993,-0.05119729,-0.04468156,0.92624985,-0.37073387,-0.471398,0.003953,0.019666,-0.04814264,-0.04477934,0.92717913,-0.36880342,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.544706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.390999,0.024607,0.011753,-0.06037742,-0.05478014,0.92229611,-0.37778775,-0.444795,0.020543,0.037546,-0.04424690,-0.03585677,0.92736278,-0.36980371,-0.468069,0.003517,0.013841,-0.04829991,-0.04112416,0.92563507,-0.37306252,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.892,0.007809,1,1.000,accepted,2.596,0.014933,1,1.000,accepted,1.335,0.013446,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.553044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.391248,0.026812,0.011967,-0.04810098,-0.03161884,0.92797101,-0.36817978,-0.441525,0.017240,0.033774,-0.10238759,0.05148118,0.92392203,-0.36501308,-0.465195,0.001276,0.010486,-0.04980908,-0.03022789,0.92586223,-0.37334229,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,3.265,0.002229,1,1.000,interpolated,,,1,1.000,accepted,1.261,0.004954,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.561381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.397327,0.029757,0.026863,-0.04540221,-0.04529513,0.92550245,-0.37327231,-0.438255,0.013937,0.030001,-0.15939761,0.13825062,0.91027838,-0.35619159,-0.474112,0.002869,0.029813,-0.04153309,-0.03786448,0.92424944,-0.37762979,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.569718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.403406,0.032702,0.041758,-0.04269317,-0.05896117,0.92282439,-0.37828034,-0.434985,0.010634,0.026229,-0.21464739,0.22349335,0.88658247,-0.34343666,-0.483028,0.004462,0.049140,-0.03325096,-0.04549548,0.92250005,-0.38186149,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,3.448,0.032711,1,1.000,interpolated,,,1,1.000,accepted,2.786,0.042688,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.578055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.401794,0.030534,0.037074,-0.19422635,0.16482722,0.89867956,-0.35704784,-0.431715,0.007331,0.022456,-0.26752682,0.30626803,0.85309600,-0.32688914,-0.474436,0.001971,0.033238,-0.17415474,0.18561833,0.89925863,-0.35573849,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.586393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.400183,0.028367,0.032390,-0.33137176,0.37640564,0.80796294,-0.30936619,-0.428445,0.004028,0.018684,-0.31745193,0.38566058,0.81018875,-0.30673177,-0.465843,-0.000520,0.017335,-0.30208573,0.40290543,0.80903140,-0.30311651,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,62.571,0.010814,1,1.000,voted,60.238,0.029931,1,1.000,voted,62.746,0.036493,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.594730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.388880,0.018814,0.015798,-0.05179145,-0.04261174,0.91657825,-0.39419057,-0.429217,0.002704,0.022055,-0.03702275,-0.03004724,0.91802778,-0.39363877,-0.468855,-0.010850,0.024161,-0.04803397,-0.04809104,0.91340176,-0.40134426,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,60.546,0.022233,1,1.000,voted,60.307,0.003703,1,1.000,voted,62.313,0.012743,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.603067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.384565,0.012639,0.011816,-0.05397132,-0.05209334,0.91051091,-0.40662424,-0.417265,0.000690,0.000155,-0.06442681,-0.04934055,0.91433163,-0.39675227,-0.465859,-0.013244,0.023531,-0.04459495,-0.04170642,0.91127116,-0.40725512,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.938,0.008521,1,1.000,accepted,3.880,0.025030,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.611404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.376535,0.015120,-0.004673,-0.35396447,0.36917999,0.80062983,-0.31210120,-0.425582,-0.002370,0.013947,-0.32189432,0.41327566,0.79398320,-0.30850924,-0.462864,-0.015639,0.022901,-0.04115150,-0.03531737,0.90905646,-0.41312903,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,62.312,0.018507,1,1.000,voted,63.856,0.016394,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.619741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.376828,0.012357,-0.002386,-0.35226886,0.37465606,0.79642642,-0.31818931,-0.430049,0.001931,0.027587,-0.30550467,0.40194826,0.79538081,-0.33537123,-0.459868,-0.018033,0.022271,-0.03770458,-0.02892565,0.90675826,-0.41896436,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,accepted,3.836,0.014983,1,1.000,accepted,3.299,0.011659,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.628079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.377121,0.009595,-0.000099,-0.35054238,0.38009931,0.79215325,-0.32424956,,,,,,,,-0.456880,-0.019795,0.020339,-0.03659129,-0.03137976,0.90496158,-0.42275399,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,angle_jump,62.503,0.009687,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.636416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.377414,0.006832,0.002188,-0.34878520,0.38550927,0.78781069,-0.33028140,,,,,,,,-0.453892,-0.021558,0.018408,-0.03547701,-0.03383328,0.90314227,-0.42653339,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,vote_mismatch,4.354,0.011407,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.644753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.377708,0.004069,0.004474,-0.34699747,0.39088546,0.78339912,-0.33628430,,,,,,,,-0.450903,-0.023320,0.016476,-0.03436181,-0.03628601,0.90130047,-0.43030229,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,angle_jump,154.390,0.620323,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.653090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.378001,0.001307,0.006761,-0.34517935,0.39622740,0.77891893,-0.34225775,,,,,,,,-0.447915,-0.025083,0.014545,-0.03324579,-0.03873778,0.89943631,-0.43406039,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,angle_jump,151.934,0.608434,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.661427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.378294,-0.001456,0.009048,-0.34333098,0.40153464,0.77437050,-0.34820122,,,,,,,,-0.444927,-0.026845,0.012613,-0.03212903,-0.04118841,0.89754994,-0.43780743,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,6.435,0.021590,0,0.000,angle_jump,62.446,0.048756,1,1.000,accepted,2.856,0.019854,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.669765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.378142,-0.002216,0.011809,-0.33662979,0.40718773,0.77318689,-0.35079991,,,,,,,,-0.446729,-0.028808,0.016746,-0.03392942,-0.04300704,0.89505689,-0.44257468,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,vote_mismatch,7.219,0.018528,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.678102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.377989,-0.002976,0.014570,-0.32989998,0.41280620,0.77193753,-0.35336878,,,,,,,,-0.448531,-0.030772,0.020879,-0.03572880,-0.04482433,0.89253181,-0.44732673,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,angle_jump,92.120,0.606572,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.686439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.377837,-0.003736,0.017331,-0.32314212,0.41838957,0.77062255,-0.35590761,,,,,,,,-0.450334,-0.032735,0.025013,-0.03752697,-0.04664009,0.88997495,-0.45206306,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,vote_mismatch,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.694776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.377684,-0.004496,0.020092,-0.31635679,0.42393737,0.76924205,-0.35841617,,,,,,,,-0.452136,-0.034699,0.029146,-0.03932375,-0.04845414,0.88738659,-0.45678318,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,vote_mismatch,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.703113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.377532,-0.005256,0.022853,-0.30954456,0.42944913,0.76779616,-0.36089427,-0.418153,-0.018216,0.031577,-0.30707368,0.44298330,0.76027072,-0.36257411,-0.453938,-0.036662,0.033279,-0.04111894,-0.05026627,0.88476701,-0.46148659,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,5.283,0.014339,1,1.000,reset,,,1,1.000,accepted,3.414,0.024590,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.711451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.409240,-0.027334,0.009074,-0.31589821,0.44698488,0.75487506,-0.36135368,-0.436020,-0.040512,0.003043,-0.05982264,-0.02121509,0.88332646,-0.46444109,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,64.321,0.013399,1,1.000,accepted,1.279,0.025864,1,1.000,accepted,3.977,0.035357,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.719788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.412299,-0.025164,0.021931,-0.30618145,0.44862666,0.75493214,-0.36751122,-0.439084,-0.043028,0.012306,-0.05056757,-0.03061376,0.88138612,-0.46868350,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,65.280,0.010789,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.728125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.415358,-0.022994,0.034789,-0.29642335,0.45020787,0.75488728,-0.37361914,-0.442148,-0.045545,0.021569,-0.04130260,-0.04000643,0.87927324,-0.47283417,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,153.721,0.520853,1,1.000,accepted,2.663,0.026787,1,1.000,accepted,3.207,0.020152,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.736462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.410705,-0.027003,0.028267,-0.29638928,0.45412866,0.75064654,-0.37742592,-0.438999,-0.047576,0.019644,-0.04113659,-0.03521291,0.87658505,-0.47819085,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,154.105,0.529466,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.744799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.406051,-0.031013,0.021746,-0.29634102,0.45802792,0.74636967,-0.38121483,-0.435851,-0.049608,0.017718,-0.04096815,-0.03041702,0.87384504,-0.48351966,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,67.331,0.008143,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.753137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.401398,-0.035022,0.015224,-0.29627858,0.46190506,0.74205729,-0.38498531,-0.432702,-0.051639,0.015793,-0.04079730,-0.02561963,0.87105370,-0.48881966,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,91.109,0.524861,1,1.000,accepted,2.378,0.026876,1,1.000,accepted,2.639,0.012638,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.761474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.401468,-0.035921,0.017720,-0.21950003,0.30138272,0.81499842,-0.44358288,-0.434868,-0.050102,0.020485,-0.04112256,-0.02415614,0.87018529,-0.49041103,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,66.055,0.011862,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.769811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.401537,-0.036821,0.020217,-0.13385006,0.12867956,0.85500020,-0.48425241,-0.437034,-0.048565,0.025178,-0.04144759,-0.02269249,0.86931205,-0.49199970,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,vote_mismatch,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.778148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.362155,-0.020362,0.016786,-0.04675080,-0.02488054,0.86709026,-0.49532797,-0.401607,-0.037720,0.022713,0.04279035,0.04922437,-0.86044590,0.50535017,-0.439201,-0.047029,0.029870,-0.04177240,-0.02122872,0.86843401,-0.49358564,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,reset,,,1,1.000,voted,69.229,0.007963,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
